Country,Month,Day,Year,Hour,AvgTemperature,Precipitation,Status
Philippines,10,14,2017,1800,27°C,3.9 mm,Moderate or heavy rain shower
Philippines,10,15,2017,600,27°C,1.0 mm,Heavy rain at times
Philippines,10,15,2017,900,27°C,1.7 mm,Moderate or heavy rain shower
Philippines,10,15,2017,1200,27°C,1.9 mm,Moderate or heavy rain shower
Philippines,10,15,2017,1500,27°C,1.0 mm,Heavy rain at times
Philippines,10,15,2017,1800,27°C,1.1 mm,Heavy rain at times
Philippines,10,16,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,10,16,2017,900,28°C,0.5 mm,Moderate rain at times
Philippines,10,16,2017,1200,29°C,0.7 mm,Moderate rain at times
Philippines,10,16,2017,1500,28°C,0.9 mm,Moderate rain at times
Philippines,10,16,2017,1800,26°C,0.3 mm,Patchy rain possible
Philippines,10,17,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,10,17,2017,900,29°C,0.0 mm,Clear
Philippines,10,17,2017,1200,29°C,0.0 mm,Clear
Philippines,10,17,2017,1500,29°C,0.0 mm,Partly cloudy
Philippines,10,17,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,10,18,2017,600,26°C,0.0 mm,Cloudy
Philippines,10,18,2017,900,29°C,0.1 mm,Patchy rain possible
Philippines,10,18,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,10,18,2017,1500,27°C,0.2 mm,Patchy rain possible
Philippines,10,18,2017,1800,26°C,0.0 mm,Clear
Philippines,10,19,2017,600,26°C,0.0 mm,Clear
Philippines,10,19,2017,900,29°C,0.0 mm,Partly cloudy
Philippines,10,19,2017,1200,29°C,0.0 mm,Partly cloudy
Philippines,10,19,2017,1500,29°C,0.0 mm,Clear
Philippines,10,19,2017,1800,27°C,0.0 mm,Partly cloudy
Philippines,10,20,2017,600,27°C,0.0 mm,Clear
Philippines,10,20,2017,900,29°C,0.0 mm,Clear
Philippines,10,20,2017,1200,29°C,0.0 mm,Clear
Philippines,10,20,2017,1500,28°C,0.0 mm,Clear
Philippines,10,20,2017,1800,27°C,0.0 mm,Partly cloudy
Philippines,10,21,2017,600,28°C,0.1 mm,Patchy rain possible
Philippines,10,21,2017,900,29°C,0.1 mm,Patchy rain possible
Philippines,10,21,2017,1200,29°C,0.0 mm,Clear
Philippines,10,21,2017,1500,29°C,0.7 mm,Moderate rain at times
Philippines,10,21,2017,1800,28°C,0.5 mm,Moderate rain at times
Philippines,10,22,2017,600,27°C,0.3 mm,Patchy rain possible
Philippines,10,22,2017,900,28°C,0.3 mm,Patchy rain possible
Philippines,10,22,2017,1200,29°C,0.1 mm,Patchy rain possible
Philippines,10,22,2017,1500,28°C,0.9 mm,Moderate rain at times
Philippines,10,22,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,10,23,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,10,23,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,10,23,2017,1200,28°C,0.1 mm,Patchy rain possible
Philippines,10,23,2017,1500,27°C,0.3 mm,Patchy rain possible
Philippines,10,23,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,10,24,2017,600,26°C,0.3 mm,Patchy rain possible
Philippines,10,24,2017,900,28°C,0.0 mm,Cloudy
Philippines,10,24,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,10,24,2017,1500,27°C,0.0 mm,Partly cloudy
Philippines,10,24,2017,1800,25°C,0.0 mm,Clear
Philippines,10,25,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,10,25,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,10,25,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,10,25,2017,1500,27°C,0.0 mm,Partly cloudy
Philippines,10,25,2017,1800,25°C,0.0 mm,Partly cloudy
Philippines,10,26,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,10,26,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,10,26,2017,1200,29°C,0.0 mm,Partly cloudy
Philippines,10,26,2017,1500,28°C,0.3 mm,Patchy rain possible
Philippines,10,26,2017,1800,26°C,0.0 mm,Clear
Philippines,10,27,2017,600,26°C,0.0 mm,Clear
Philippines,10,27,2017,900,29°C,0.0 mm,Partly cloudy
Philippines,10,27,2017,1200,29°C,0.1 mm,Patchy rain possible
Philippines,10,27,2017,1500,29°C,0.0 mm,Clear
Philippines,10,27,2017,1800,27°C,0.0 mm,Clear
Philippines,10,28,2017,600,26°C,0.0 mm,Clear
Philippines,10,28,2017,900,29°C,0.0 mm,Clear
Philippines,10,28,2017,1200,30°C,0.0 mm,Partly cloudy
Philippines,10,28,2017,1500,29°C,0.0 mm,Partly cloudy
Philippines,10,28,2017,1800,26°C,0.2 mm,Patchy rain possible
Philippines,10,29,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,10,29,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,10,29,2017,1200,28°C,0.0 mm,Clear
Philippines,10,29,2017,1500,28°C,0.1 mm,Patchy rain possible
Philippines,10,29,2017,1800,26°C,0.0 mm,Clear
Philippines,10,30,2017,600,27°C,0.0 mm,Cloudy
Philippines,10,30,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,10,30,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,10,30,2017,1500,27°C,0.0 mm,Partly cloudy
Philippines,10,30,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,10,31,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,10,31,2017,900,28°C,0.1 mm,Patchy rain possible
Philippines,10,31,2017,1200,27°C,0.5 mm,Moderate rain at times
Philippines,10,31,2017,1500,27°C,0.1 mm,Patchy rain possible
Philippines,10,31,2017,1800,26°C,0.0 mm,Cloudy
Philippines,11,1,2017,600,26°C,3.1 mm,Moderate or heavy rain shower
Philippines,11,1,2017,900,27°C,0.7 mm,Moderate rain at times
Philippines,11,1,2017,1200,26°C,0.8 mm,Moderate rain at times
Philippines,11,1,2017,1500,26°C,2.1 mm,Moderate or heavy rain shower
Philippines,11,1,2017,1800,25°C,2.6 mm,Moderate or heavy rain shower
Philippines,11,2,2017,600,26°C,0.6 mm,Moderate rain at times
Philippines,11,2,2017,900,27°C,0.3 mm,Patchy rain possible
Philippines,11,2,2017,1200,28°C,2.2 mm,Moderate or heavy rain shower
Philippines,11,2,2017,1500,27°C,0.2 mm,Patchy rain possible
Philippines,11,2,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,3,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,3,2017,900,29°C,0.0 mm,Clear
Philippines,11,3,2017,1200,29°C,0.2 mm,Patchy rain possible
Philippines,11,3,2017,1500,28°C,0.2 mm,Patchy rain possible
Philippines,11,3,2017,1800,26°C,0.0 mm,Clear
Philippines,11,4,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,4,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,11,4,2017,1200,27°C,0.0 mm,Partly cloudy
Philippines,11,4,2017,1500,27°C,0.4 mm,Patchy rain possible
Philippines,11,4,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,5,2017,600,26°C,0.0 mm,Clear
Philippines,11,5,2017,900,28°C,0.0 mm,Clear
Philippines,11,5,2017,1200,29°C,0.0 mm,Clear
Philippines,11,5,2017,1500,28°C,0.1 mm,Patchy rain possible
Philippines,11,5,2017,1800,26°C,0.0 mm,Clear
Philippines,11,6,2017,600,28°C,0.0 mm,Partly cloudy
Philippines,11,6,2017,900,29°C,0.1 mm,Patchy rain possible
Philippines,11,6,2017,1200,29°C,0.0 mm,Clear
Philippines,11,6,2017,1500,28°C,0.0 mm,Partly cloudy
Philippines,11,6,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,7,2017,600,28°C,0.0 mm,Partly cloudy
Philippines,11,7,2017,900,29°C,0.0 mm,Clear
Philippines,11,7,2017,1200,29°C,0.0 mm,Clear
Philippines,11,7,2017,1500,28°C,0.0 mm,Clear
Philippines,11,7,2017,1800,26°C,0.0 mm,Clear
Philippines,11,8,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,11,8,2017,900,29°C,0.0 mm,Clear
Philippines,11,8,2017,1200,29°C,0.0 mm,Clear
Philippines,11,8,2017,1500,28°C,0.0 mm,Clear
Philippines,11,8,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,9,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,9,2017,900,26°C,0.0 mm,Cloudy
Philippines,11,9,2017,1200,26°C,1.9 mm,Moderate or heavy rain shower
Philippines,11,9,2017,1500,26°C,6.0 mm,Moderate or heavy rain shower
Philippines,11,9,2017,1800,26°C,11.0 mm,Moderate or heavy rain shower
Philippines,11,10,2017,600,27 °C,0.5 mm,Moderate rain at times
Philippines,11,10,2017,900,29°C,0.0 mm,Partly cloudy
Philippines,11,10,2017,1200,28°C,0.1 mm,Patchy rain possible
Philippines,11,10,2017,1500,28°C,0.5 mm,Moderate rain at times
Philippines,11,10,2017,1800,26°C,0.2 mm,Patchy rain possible
Philippines,11,11,2017,600,26°C,0.0 mm,Clear
Philippines,11,11,2017,900,29°C,0.0 mm,Clear
Philippines,11,11,2017,1200,28°C,0.7 mm,Moderate rain at times
Philippines,11,11,2017,1500,28°C,0.2 mm,Patchy rain possible
Philippines,11,11,2017,1800,26°C,0.0 mm,Clear
Philippines,11,12,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,12,2017,900,29°C,0.0 mm,Clear
Philippines,11,12,2017,1200,29°C,0.0 mm,Clear
Philippines,11,12,2017,1500,28°C,0.0 mm,Clear
Philippines,11,12,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,13,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,13,2017,900,29°C,0.0 mm,Clear
Philippines,11,13,2017,1200,29°C,0.0 mm,Partly cloudy
Philippines,11,13,2017,1500,28°C,0.3 mm,Patchy rain possible
Philippines,11,13,2017,1800,26°C,0.0 mm,Clear
Philippines,11,14,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,14,2017,900,29°C,0.0 mm,Clear
Philippines,11,14,2017,1200,29°C,0.0 mm,Clear
Philippines,11,14,2017,1500,28°C,1.8 mm,Moderate or heavy rain shower
Philippines,11,14,2017,1800,26°C,0.0 mm,Clear
Philippines,11,15,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,15,2017,900,30°C,0.0 mm,Clear
Philippines,11,15,2017,1200,29°C,0.0 mm,Clear
Philippines,11,15,2017,1500,28°C,0.0 mm,Clear
Philippines,11,15,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,16,2017,600,27°C,0.0 mm,Cloudy
Philippines,11,16,2017,900,30°C,0.0 mm,Partly cloudy
Philippines,11,16,2017,1200,29°C,0.0 mm,Partly cloudy
Philippines,11,16,2017,1500,28°C,0.0 mm,Clear
Philippines,11,16,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,17,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,17,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,11,17,2017,1200,27°C,0.2 mm,Patchy rain possible
Philippines,11,17,2017,1500,2°C,0.1 mm,Patchy rain possible
Philippines,11,17,2017,1800,25°C,0.0 mm,Partly cloudy
Philippines,11,18,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,11,18,2017,900,28°C,0.0 mm,Cloudy
Philippines,11,18,2017,1200,29°C,0.0 mm,Partly cloudy
Philippines,11,18,2017,1500,28°C,0.0 mm,Partly cloudy
Philippines,11,18,2017,1800,26°C,0.0 mm,Cloudy
Philippines,11,19,2017,600,26°C,0.0 mm,Clear
Philippines,11,19,2017,900,29°C,0.0 mm,Partly cloudy
Philippines,11,19,2017,1200,29°C,0.0 mm,Partly cloudy
Philippines,11,19,2017,1500,27°C,0.1 mm,Patchy rain possible
Philippines,11,19,2017,1800,26°C,0.0 mm,Clear
Philippines,11,20,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,20,2017,900,29°C,0.0 mm,Clear
Philippines,11,20,2017,1200,29°C,0.0 mm,Clear
Philippines,11,20,2017,1500,28°C,0.0 mm,Clear
Philippines,11,20,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,21,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,21,2017,900,29°C,0.0 mm,Clear
Philippines,11,21,2017,1200,29°C,0.0 mm,Clear
Philippines,11,21,2017,1500,28°C,0.0 mm,Clear
Philippines,11,21,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,22,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,11,22,2017,900,30°C,0.0 mm,Clear
Philippines,11,22,2017,1200,29°C,0.0 mm,Clear
Philippines,11,22,2017,1500,28°C,0.0 mm,Clear
Philippines,11,22,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,23,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,23,2017,900,29°C,0.0 mm,Partly cloudy
Philippines,11,23,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,11,23,2017,1500,27°C,0.0 mm,Partly cloudy
Philippines,11,23,2017,1800,26°C,0.0 mm,Cloudy
Philippines,11,24,2017,600,27°C,0.0 mm,Cloudy
Philippines,11,24,2017,900,27°C,0.0 mm,Cloudy
Philippines,11,24,2017,1200,27°C,0.0 mm,Cloudy
Philippines,11,24,2017,1500,27°C,0.0 mm,Cloudy
Philippines,11,24,2017,1800,26°C,0.0 mm,Cloudy
Philippines,11,25,2017,600,27°C,0.0 mm,Cloudy
Philippines,11,25,2017,900,29°C,0.0 mm,Partly cloudy
Philippines,11,25,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,11,25,2017,1500,28°C,0.0 mm,Cloudy
Philippines,11,25,2017,1800,26°C,0.0 mm,Cloudy
Philippines,11,26,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,26,2017,900,28°C,0.0 mm,Clear
Philippines,11,26,2017,1200,29°C,0.0 mm,Clear
Philippines,11,26,2017,1500,28°C,0.0 mm,Clear
Philippines,11,26,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,27,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,27,2017,900,30°C,0.0 mm,Clear
Philippines,11,27,2017,1200,29°C,0.0 mm,Clear
Philippines,11,27,2017,1500,28°C,0.0 mm,Partly cloudy
Philippines,11,27,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,28,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,28,2017,900,30°C,0.0 mm,Clear
Philippines,11,28,2017,1200,29°C,0.0 mm,Partly cloudy
Philippines,11,28,2017,1500,28°C,0.0 mm,Partly cloudy
Philippines,11,28,2017,1800,26°C,0.0 mm,Cloudy
Philippines,11,29,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,29,2017,900,29°C,0.0 mm,Partly cloudy
Philippines,11,29,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,11,29,2017,1500,27°C,0.0 mm,Partly cloudy
Philippines,11,29,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,11,30,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,11,30,2017,900,28°C,0.0 mm,Clear
Philippines,11,30,2017,1200,29°C,0.0 mm,Clear
Philippines,11,30,2017,1500,28°C,0.1 mm,Patchy rain possible
Philippines,11,30,2017,1800,27°C,0.0 mm,Clear
Philippines,12,1,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,12,1,2017,900,29°C,0.0 mm,Clear
Philippines,12,1,2017,1200,29°C,0.0 mm,Clear
Philippines,12,1,2017,1500,28°C,0.5 mm,Moderate rain at times
Philippines,12,1,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,12,2,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,12,2,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,12,2,2017,1200,29°C,0.0 mm,Partly cloudy
Philippines,12,2,2017,1500,28°C,0.0 mm,Partly cloudy
Philippines,12,2,2017,1800,26°C,0.0 mm,Clear
Philippines,12,3,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,12,3,2017,900,29°C,0.0 mm,Cloudy
Philippines,12,3,2017,1200,29°C,0.0 mm,Cloudy
Philippines,12,3,2017,1500,29°C,0.0 mm,Cloudy
Philippines,12,3,2017,1800,27°C,0.0 mm,Cloudy
Philippines,12,4,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,12,4,2017,900,29°C,0.0 mm,Partly cloudy
Philippines,12,4,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,12,4,2017,1500,28°C,0.0 mm,Partly cloudy
Philippines,12,4,2017,1800,26°C,0.0 mm,Clear
Philippines,12,5,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,12,5,2017,900,29°C,0.0 mm,Partly cloudy
Philippines,12,5,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,12,5,2017,1500,27°C,0.0 mm,Partly cloudy
Philippines,12,5,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,12,6,2017,600,26°C,0.0 mm,Cloudy
Philippines,12,6,2017,900,28°C,0.0 mm,Cloudy
Philippines,12,6,2017,1200,28°C,0.0 mm,Cloudy
Philippines,12,6,2017,1500,27°C,0.0 mm,Cloudy
Philippines,12,6,2017,1800,26°C,0.0 mm,Cloudy
Philippines,12,7,2017,600,27°C,1.8 mm,Moderate or heavy rain shower
Philippines,12,7,2017,900,27°C,0.9 mm,Moderate rain at times
Philippines,12,7,2017,1200,28°C,0.6 mm,Moderate rain at times
Philippines,12,7,2017,1500,28°C,0.1 mm,Patchy rain possible
Philippines,12,7,2017,1800,26°C,1.2 mm,Heavy rain at times
Philippines,12,8,2017,600,27°C,0.0 mm,Clear
Philippines,12,8,2017,900,28°C,0.4 mm,Patchy rain possible
Philippines,12,8,2017,1200,29°C,0.1 mm,Patchy rain possible
Philippines,12,8,2017,1500,28°C,0.0 mm,Partly cloudy
Philippines,12,8,2017,1800,26°C,0.4 mm,Patchy rain possible
Philippines,12,9,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,12,9,2017,900,28°C,0.0 mm,Cloudy
Philippines,12,9,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,12,9,2017,1500,28°C,0.2 mm,Patchy rain possible
Philippines,12,9,2017,1800,26°C,0.2 mm,Patchy rain possible
Philippines,12,10,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,12,10,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,12,10,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,12,10,2017,1500,28°C,0.7 mm,Moderate rain at times
Philippines,12,10,2017,1800,26°C,1.4 mm,Heavy rain at times
Philippines,12,11,2017,600,27°C,0.0 mm,Cloudy
Philippines,12,11,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,12,11,2017,1200,27°C,0.1 mm,Patchy rain possible
Philippines,12,11,2017,1500,27°C,0.7 mm,Moderate rain at times
Philippines,12,11,2017,1800,26°C,0.0 mm,Cloudy
Philippines,12,12,2017,600,26°C,0.7 mm,Moderate rain at times
Philippines,12,12,2017,900,26°C,1.1 mm,Moderate rain at times
Philippines,12,12,2017,1200,27°C,0.2 mm,Patchy rain possible
Philippines,12,12,2017,1500,26°C,0.0 mm,Cloudy
Philippines,12,12,2017,1800,25°C,0.0 mm,Cloudy
Philippines,12,13,2017,600,26°C,0.0 mm,Cloudy
Philippines,12,13,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,12,13,2017,1200,27°C,0.0 mm,Partly cloudy
Philippines,12,13,2017,1500,26°C,0.0 mm,Cloudy
Philippines,12,13,2017,1800,25°C,0.0 mm,Cloudy
Philippines,12,14,2017,600,25°C,0.0 mm,Cloudy
Philippines,12,14,2017,900,27°C,0.0 mm,Cloudy
Philippines,12,14,2017,1200,26°C,0.0 mm,Cloudy
Philippines,12,14,2017,1500,25°C,0.0 mm,Cloudy
Philippines,12,14,2017,1800,25°C,0.0 mm,Cloudy
Philippines,12,15,2017,600,24°C,0.0 mm,Partly cloudy
Philippines,12,15,2017,900,26°C,0.0 mm,Clear
Philippines,12,15,2017,1200,26°C,0.0 mm,Partly cloudy
Philippines,12,15,2017,1500,25°C,0.0 mm,Cloudy
Philippines,12,15,2017,1800,24°C,0.0 mm,Partly cloudy
Philippines,12,16,2017,600,24°C,0.0 mm,Partly cloudy
Philippines,12,16,2017,900,25°C,0.0 mm,Cloudy
Philippines,12,16,2017,1200,24°C,0.4 mm,Patchy rain possible
Philippines,12,16,2017,1500,23°C,2.0 mm,Moderate or heavy rain shower
Philippines,12,16,2017,1800,22°C,0.7 mm,Moderate rain at times
Philippines,12,17,2017,600,24°C,0.0 mm,Cloudy
Philippines,12,17,2017,900,24°C,0.0 mm,Overcast
Philippines,12,17,2017,1200,24°C,0.0 mm,Overcast
Philippines,12,17,2017,1500,24°C,1.8 mm,Moderate or heavy rain shower
Philippines,12,17,2017,1800,25°C,3.8 mm,Moderate or heavy rain shower
Philippines,12,18,2017,600,26°C,2.1 mm,Moderate or heavy rain shower
Philippines,12,18,2017,900,26°C,1.7 mm,Moderate or heavy rain shower
Philippines,12,18,2017,1200,26°C,0.6 mm,Moderate rain at times
Philippines,12,18,2017,1500,26°C,0.3 mm,Moderate rain at times
Philippines,12,18,2017,1800,25°C,0.0 mm,Partly cloudy
Philippines,12,19,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,12,19,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,12,19,2017,1200,27°C,0.0 mm,Partly cloudy
Philippines,12,19,2017,1500,27°C,2.3 mm,Moderate or heavy rain shower
Philippines,12,19,2017,1800,25°C,0.0 mm,Partly cloudy
Philippines,12,20,2017,600,26°C,0.0 mm,Cloudy
Philippines,12,20,2017,900,27°C,0.0 mm,Cloudy
Philippines,12,20,2017,1200,27°C,0.0 mm,Cloudy
Philippines,12,20,2017,1500,26°C,0.0 mm,Cloudy
Philippines,12,20,2017,1800,25°C,0.0 mm, Cloudy
Philippines,12,21,2017,600,25°C,0.0 mm,Overcast
Philippines,12,21,2017,900,26°C,0.0 mm,Cloudy
Philippines,12,21,2017,1200,26°C,0.1 mm,Patchy rain possible
Philippines,12,21,2017,1500,25°C,0.1 mm,Patchy rain possible
Philippines,12,21,2017,1800,25°C,0.0 mm,Overcast
Philippines,12,22,2017,600,25°C,0.0 mm,Cloudy
Philippines,12,22,2017,900,26°C,0.0 mm,Cloudy
Philippines,12,22,2017,1200,26°C,0.0 mm,Cloudy
Philippines,12,22,2017,1500,26°C,0.0 mm,Partly cloudy
Philippines,12,22,2017,1800,25°C,0.0 mm,Cloudy
Philippines,12,23,2017,600,26°C,0.0 mm,Overcast
Philippines,12,23,2017,900,27°C,0.0 mm,Overcast
Philippines,12,23,2017,1200,27°C,0.0 mm,Cloudy
Philippines,12,23,2017,1500,27°C,0.0 mm,Cloudy
Philippines,12,23,2017,1800,26°C,0.0 mm,Cloudy
Philippines,12,24,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,12,24,2017,900,29°C,0.0 mm,Partly cloudy
Philippines,12,24,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,12,24,2017,1500,27°C,0.0 mm,Patchy rain possible
Philippines,12,24,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,12,25,2017,600,26°C,0.0 mm,Partly cloudy
Philippines,12,25,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,12,25,2017,1200,28°C,0.0 mm,Partly cloudy
Philippines,12,25,2017,1500,27°C,0.0 mm,Partly cloudy
Philippines,12,25,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,12,26,2017,600,26°C,0.0 mm,Cloudy
Philippines,12,26,2017,900,28°C,0.0 mm,Cloudy
Philippines,12,26,2017,1200,27°C,0.0 mm,Cloudy
Philippines,12,26,2017,1500,27°C,0.0 mm,Cloudy
Philippines,12,26,2017,1800,26°C,0.0 mm,Cloudy
Philippines,12,27,2017,600,27°C,0.0 mm,Partly cloudy
Philippines,12,27,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,12,27,2017,1200,27°C,0.2 mm,Patchy rain possible
Philippines,12,27,2017,1500,27°C,0.6 mm,Moderate rain at times
Philippines,12,27,2017,1800,26°C,0.0 mm,Partly cloudy
Philippines,12,28,2017,600,26°C,0.0 mm,Overcast
Philippines,12,28,2017,900,26°C,0.0 mm,Cloudy
Philippines,12,28,2017,1200,26°C,4.6 mm,Moderate or heavy rain shower
Philippines,12,28,2017,1500,26°C,0.8 mm,Moderate rain at times
Philippines,12,28,2017,1800,25°C,0.0 mm,Cloudy
Philippines,12,29,2017,600,25°C,0.0 mm,Cloudy
Philippines,12,29,2017,900,28°C,0.0 mm,Partly cloudy
Philippines,12,29,2017,1200,27°C,0.0 mm,Partly cloudy
Philippines,12,29,2017,1500,26°C,0.0 mm,Partly cloudy
Philippines,12,29,2017,1800,25°C,0.0 mm,Partly cloudy
Philippines,12,30,2017,600,25°C,0.0 mm,Cloudy
Philippines,12,30,2017,900,27°C,0.0 mm,Cloudy
Philippines,12,30,2017,1200,27°C,0.0 mm,Partly cloudy
Philippines,12,30,2017,1500,26°C,0.0 mm,Partly cloudy
Philippines,12,30,2017,1800,24°C,0.0 mm,Partly cloudy
Philippines,12,31,2017,600,25°C,0.0 mm,Cloudy
Philippines,12,31,2017,900,27°C,0.0 mm,Partly cloudy
Philippines,12,31,2017,1200,26°C,0.0 mm,Cloudy
Philippines,12,31,2017,1500,26°C,0.0 mm,Cloudy
Philippines,12,31,2017,1800,24°C,0.0 mm,Cloudy
Philippines,1,1,2018,600,26°C,0.0 mm,Cloudy
Philippines,1,1,2018,900,26°C,0.0 mm,Cloudy
Philippines,1,1,2018,1200,26°C,1.2 mm,Heavy rain at times
Philippines,1,1,2018,1500,25°C,0.0 mm,Overcast
Philippines,1,1,2018,1800,25°C,0.0 mm,Overcast
Philippines,1,2,2018,600,26°C,0.0 mm,Overcast
Philippines,1,2,2018,900,27°C,0.0 mm,Partly cloudy
Philippines,1,2,2018,1200,26°C,0.0 mm,Partly cloudy
Philippines,1,2,2018,1500,25°C,0.0 mm,Overcast
